date,prcp,srad,tmax,tmin,vp,wl,q
2019-03-19,0.0,520.3075523338773,3.13430232431854,-9.42461784996841,299.22177742825664,3.996,24.2
2019-03-20,1.9309333075056827,416.0558086924918,6.080468984237271,-4.947872074314907,423.04245615407183,4.033,27.1
2019-03-21,0.5124033406961883,282.6607296530556,3.2555586254416946,-2.0482532457795792,525.5767932717279,4.209,40.7
2019-03-22,1.6114235561780794,200.08455448914376,-0.8430223586712878,-4.607036473053046,434.0383512039702,4.237,42.9
2019-03-23,0.0,513.8995380798352,0.2153748053328841,-10.673398852162356,271.0753586772575,4.034,27.1
2019-03-24,0.0,531.1106155601814,5.7918024482419606,-6.093897292372842,387.6543013238932,3.952,21.3
2019-03-25,0.0,515.9899034836363,1.4801105034294006,-9.223136046641956,304.21643567038177,3.957,21.6
2019-03-26,0.0,563.3755583367865,3.030737885828137,-10.03620163321929,285.3942092873688,3.926,19.6
2019-03-27,0.0,584.6563600878387,6.929562919377288,-8.11846346400457,331.5349124600973,3.903,18.4
2019-03-28,1.6003983369390609,447.1324244070225,8.88741120888551,-1.9198450974287051,531.0684602034199,3.969,22.8
2019-03-29,8.573222115634325,345.61409237366223,7.963264300422748,-1.491768850221345,548.297234029269,4.114,32.9
2019-03-30,29.506247814471557,98.1920437484003,0.7486675759547865,-1.23020969779113,558.3099484932159,4.33,52.4
2019-03-31,3.9252161367619616,221.9886954672066,-0.4883581636843428,-4.97025858433186,422.3484833682138,4.376,56.1
2019-04-01,0.0,562.7014879842633,-0.1827044977286121,-11.76220320833269,248.467523302266,4.101,32.0
2019-04-02,0.0,481.80826944479145,5.115911274469588,-3.787108693825538,461.7674829511798,3.977,23.2
2019-04-03,0.0,284.95250343554846,2.574984140961479,-1.9943573099449168,527.6294264160098,4.023,26.2
2019-04-04,0.0,505.00866749823496,2.3703482805884466,-6.883911395060537,365.3825495027096,3.954,21.8
2019-04-05,2.2445393902517443,352.0376804302215,1.695594643940545,-5.148940406645953,416.8168700594613,3.872,16.9
2019-04-06,0.0,573.6414931707438,11.00964098680906,-1.0435627262192793,565.9521447906261,3.858,16.4
2019-04-07,6.00377698396713,430.0947321807975,13.267891897568784,1.3199632085635056,671.9813053617114,4.056,28.6
2019-04-08,1.656176546327741,410.115560322532,9.997957148672208,2.5690237882899183,734.8032485834954,4.336,52.4
2019-04-09,0.8373364524114775,294.9316977810871,5.192795758394918,0.3728775998331449,627.4941032945273,4.352,53.6
2019-04-10,0.0,522.5862408769425,5.757976724762999,-3.4225836567111885,474.503408935079,4.144,35.3
2019-04-11,0.2227817865232906,427.12280535983103,2.366568496714049,-4.393112722116717,441.3382584961146,3.957,22.0
2019-04-12,3.796367720558319,478.4309830092786,14.334577212827137,-1.3604495579788471,552.9933267407907,3.858,16.2
2019-04-13,0.8648885146035263,530.8826482886899,9.699491305997215,-0.8719077600696035,573.1631290584572,3.963,22.3
2019-04-14,17.481441956222284,203.72422732443977,2.092344188261672,-1.9308263767078655,530.3391805756919,3.918,19.6
2019-04-15,0.0,471.0312831715997,5.4641286392665736,-2.346053300237693,514.3808492431401,4.151,35.8
2019-04-16,2.7176019919047234,452.8407705077887,5.486579823562152,-4.548668096016546,436.2810678631827,4.063,29.2
2019-04-17,2.774495584322832,530.1934629899537,13.849901064162577,-2.670066951555444,501.8551824963472,3.912,19.2
2019-04-18,13.769087056498693,466.7302598862989,16.904197904224283,2.6089658766713746,736.8994296732016,3.858,16.0
2019-04-19,16.52655309865826,153.12146858903694,7.201425769672505,4.1866714290836775,823.9515559140428,4.213,43.3
2019-04-20,12.227682768895608,237.717726432118,6.463727694622753,1.6416154464426855,687.5889855637254,4.525,71.9
2019-04-21,0.0,562.9430842180891,14.352739926142055,3.433974395111957,781.3026475597902,4.552,75.1
2019-04-22,0.0,644.2378569219612,18.77430794423778,2.407147808540352,726.3251218763047,4.202,40.2
2019-04-23,11.048586119870258,400.241728653216,13.200849492129596,3.2829649660761504,773.7835627043553,4.07,29.7
2019-04-24,0.0,545.8254815012854,10.268980504396495,0.179607513665829,618.7876031309261,4.159,36.4
2019-04-25,19.314063882617003,500.668012961409,16.50073842428901,-1.7914549579881662,535.6030999380542,3.978,23.3
2019-04-26,9.94342271326981,274.59814908656995,7.644322285693081,1.8577708031364224,698.4748248746481,4.239,46.4
2019-04-27,1.1569918727451622,389.0515708842009,3.7932393457622378,-2.855610433967861,494.984115942381,4.425,61.5
2019-04-28,0.0,568.4099613667773,7.949422962471529,-2.385582808731003,512.6056200657295,4.096,31.7
2019-04-29,3.400482712085521,407.062745569103,5.434323123129967,-4.186653228696911,448.0691373349973,3.914,19.3
2019-04-30,8.74493324367937,412.15569493040346,9.421274112396672,-0.6801643904094168,581.2494946492199,3.86,16.1
2019-05-01,4.470598222866261,394.2835700471019,11.068877816342845,1.6394951902341557,687.4837416146491,4.022,26.9
2019-05-02,6.626148655488353,451.37452463535885,13.800905180454748,1.410763842949583,676.6700273661581,4.179,38.1
2019-05-03,2.437086194833461,364.2474518042457,11.362571406494624,3.5320821607556114,786.6271101992761,4.059,28.7
2019-05-04,0.0,463.5938566387412,12.91688962873542,4.812172641648149,860.9019832585299,3.975,23.2
2019-05-05,0.0,642.4832801699828,18.4219780151756,2.457752929260597,729.4265503314532,3.865,16.5
2019-05-06,1.902541079997118,586.4639444865973,20.44223720898433,2.98412727510796,757.0761394363856,3.774,12.6
2019-05-07,0.0,500.37978040503776,12.498278404013666,3.1978769498074744,768.5105197241953,3.72,10.5
2019-05-08,0.0,593.8578163158878,12.90006123533859,0.2719286912637392,623.1938091724418,3.674,8.8
2019-05-09,10.868937262909771,412.3522674941424,16.585626301924144,5.094051098178837,877.8006362161225,3.633,7.42
2019-05-10,0.0272561103307016,471.5826763226476,12.357354917789088,3.4789037329404877,783.7737145819143,3.959,22.9
2019-05-11,1.1919065911119433,587.322036711028,11.762963399456863,-1.5856982563250837,544.3408944219709,3.85,15.9
2019-05-12,9.587795240998084,282.7934465086964,9.299256423092483,2.6777889417737213,740.4850302293041,3.739,11.2
2019-05-13,8.361351122548662,277.53281153541525,7.887521983023679,1.5651581478305652,684.0009604737219,3.793,13.6
2019-05-14,0.8270129383447206,540.9806863744125,15.006701105991144,2.904855181440301,752.5024183692872,3.93,20.3
2019-05-15,0.2424472821104421,607.2771749172123,17.293546838978585,2.785451832743778,746.1384889671101,3.835,15.2
2019-05-16,1.822203199721941,524.8533603237745,17.67740399249817,3.0834332812377947,762.1002061721878,3.733,11.0
2019-05-17,0.0,476.8903693182796,13.91946340341836,4.632021134130916,850.1029894844173,3.673,8.78
2019-05-18,0.0,597.6004410948533,15.01890832608527,1.342803365494635,673.426221063766,3.602,6.47
2019-05-19,10.278145800991972,464.0711690050702,26.555075587026177,8.401974247971738,1102.790345440417,3.574,5.67
2019-05-20,0.0018626494777741,392.51972163195927,13.397527981889295,5.741894501131526,918.4208959534838,3.62,7.03
2019-05-21,0.0,614.9421414050471,16.17625305748705,0.2533983363711591,622.2099205770904,3.613,6.82
2019-05-22,0.6606357892958503,477.3675113195935,15.056116437905796,5.093051358776917,877.7820447182819,3.567,5.46
2019-05-23,2.544312535535526,420.2042265215084,21.01863387072392,7.62551222710454,1046.1990805246526,3.547,4.93
2019-05-24,6.502093274673636,384.0731612456944,18.650022628266434,6.878120641325886,993.359801829909,3.534,4.6
2019-05-25,13.631232081448974,400.3487865656289,22.305032755580964,9.02164156817547,1149.2638940510624,3.573,5.73
2019-05-26,0.0,432.9300567839214,18.7951186320711,9.31452522912003,1172.3450734289747,3.8,13.7
2019-05-27,7.5900385444107235,400.35025256013625,20.39156384640415,6.655304927830267,978.274648064719,3.71,10.1
2019-05-28,4.042100815728376,148.79352673988325,11.53507050446899,7.66550852023433,1048.2241879955652,3.687,9.37
2019-05-29,0.382315132864986,352.0216021100868,15.97151480750745,8.21660693191763,1088.3879197920598,3.885,17.6
2019-05-30,0.0,497.2216039416569,20.303830056902164,7.909964771197602,1066.3230546980064,3.769,12.4
2019-05-31,0.6357281584193852,545.3834161140497,20.789340281102177,2.745661270854008,744.5236974381934,3.677,8.93
2019-06-01,1.7844199806118597,419.6685000849589,20.50051171909815,9.909925445528376,1219.964520389043,3.607,6.63
2019-06-02,0.0,449.9215818749328,17.564300041836013,6.737036977146544,983.777835584493,3.566,5.44
2019-06-03,0.0,413.38350840750553,12.323900344002336,2.916027234881358,753.0936794457556,3.527,4.41
2019-06-04,2.644473484103958,467.4870964883458,19.04530993804793,1.468315392874813,679.1759023947084,3.499,3.74
2019-06-05,7.807204046378951,313.22589696704654,19.06143571405565,9.147858098615789,1159.6239132822147,3.492,3.58
2019-06-06,0.0084893395735829,461.9657398295293,22.63118233743958,10.634742086155615,1280.7665190190385,3.503,3.85
2019-06-07,0.0,543.9015838988053,24.52292178475604,7.5272357681767135,1038.5085261181755,3.519,4.23
2019-06-08,0.0,496.0655929214315,24.46630413240899,10.304516764897205,1253.2510151792187,3.481,3.35
2019-06-09,0.0,481.1657123028088,25.523911090685704,11.677055315678777,1372.5659946411904,3.459,2.89
2019-06-10,8.893180109421783,205.3008725204508,18.285282233216392,12.014579297655647,1403.581731675457,3.451,2.71
2019-06-11,0.0,421.3400865049952,17.612769636373866,7.037105307241811,1004.2057300565648,3.461,2.92
2019-06-12,7.031513969066304,373.27525879715614,22.167928923261226,7.461503387430466,1035.0475259123275,3.45,2.69
2019-06-13,7.636184275590435,198.0215332875323,16.82792213606574,10.629711386863605,1280.143581462192,3.454,2.79
2019-06-14,2.0573795504964894,422.4696554803877,20.68559222923116,6.115196838895915,942.271849733334,3.512,4.07
2019-06-15,2.8570964594232624,278.8630016407246,16.36818225886509,8.592893469206569,1116.978217677902,3.532,4.56
2019-06-16,0.0,473.4123677262156,18.794086251132388,5.847680379722313,926.78162930866,3.489,3.52
2019-06-17,0.0,438.4399655084715,21.258584273896748,9.573621102707252,1192.9851350979702,3.468,3.06
2019-06-18,0.0,389.7166746182176,23.575667459618845,13.602368207301437,1556.99954565309,3.447,2.64
2019-06-19,2.966471260889893,373.6970793961611,24.278864993096896,11.485875578882547,1355.2226385972556,3.429,2.3
2019-06-20,11.994887559369277,195.67060151628337,20.001241402816987,13.983467764229564,1596.1816170004593,3.419,2.13
2019-06-21,0.0,384.5813291145996,20.39884305827269,11.030879389458637,1314.7640506294078,3.43,2.32
2019-06-22,0.0,508.2662978864128,22.540132782301804,7.590653926177507,1043.935103557982,3.435,2.41
2019-06-23,0.0,524.1261441060669,25.289312524691383,8.480585428934457,1107.890624259676,3.415,2.07
2019-06-24,7.199955995615674,353.4120390359898,25.380941064111035,11.831349440533485,1386.3985322044723,3.393,1.73
2019-06-25,3.022725101846363,281.21011345496856,22.89794552032364,13.939835612927627,1597.3964116533416,3.39,1.68
2019-06-26,0.0,373.42600837346487,24.687293906293693,15.16930763706588,1723.417401227788,3.384,1.61
2019-06-27,0.0,504.8917702357968,29.13374787362616,12.431912368284934,1442.4175675192291,3.371,1.44
2019-06-28,11.188110810583352,319.52985419076487,25.26466404528776,13.403380075055244,1537.1115908650024,3.366,1.38
2019-06-29,0.0,373.4141195349812,25.496484646621123,15.563972315785788,1767.4866179451865,3.371,1.44
2019-06-30,0.0,386.613953811479,21.993036700609267,12.203932450664462,1421.0073895355729,3.363,1.34
2019-07-01,1.1617124934305425,490.1778069744617,27.537584031961032,9.69068889663174,1202.228045003636,3.354,1.23
2019-07-02,0.8710957456591287,355.09629479872973,24.29813246536057,15.025094523122402,1707.8823419421162,3.347,1.15
2019-07-03,0.0,428.98239240542216,28.321965173936057,15.859911561241631,1801.2432848632309,3.341,1.08
2019-07-04,0.0,484.8429972771117,30.05030402628879,14.368013840898284,1636.466999489184,3.333,0.995
2019-07-05,0.0,452.2961779355877,31.88098028638496,17.431436044327985,1990.5510802643407,3.325,0.909
2019-07-06,0.0,340.1234165899839,29.062008498586604,19.703794896770013,2295.0720300239027,3.319,0.84
