date,prcp,srad,tmax,tmin,vp
1990-03-05,0.0,460.6559740476167,-7.376309846610506,-20.520357204810203,119.58055047904574
1990-03-06,0.0,424.2933183944791,-8.08139702040767,-18.444607070443308,142.8420641964076
1990-03-07,0.0,484.7061035340739,-3.6852859512196185,-19.193124895348753,134.0368767032137
1990-03-08,2.297741808507881,396.2675279618303,3.0725319229651413,-16.285559720256586,171.4533233846902
1990-03-09,2.1413255988013393,299.7493710682039,2.506075858950493,-4.953150028089529,422.9335927412774
1990-03-10,2.1716989686917,131.27726144527804,2.9259549568608234,0.003749545073539627,610.89578092221
1990-03-11,36.96114238687187,152.64612636566167,4.714007527476106,0.7022941354575006,642.6324151442319
1990-03-12,2.3168757805733473,401.49773222357436,14.897622901185748,0.051379550315061445,612.9974164200032
1990-03-13,0.4226095282076993,366.46270810730806,18.234627412348697,8.701055317661506,1125.0114150739125
1990-03-14,0.0,432.43023390430255,20.209224828282693,7.773389941032392,1057.0337951191998
1990-03-15,0.0,412.7822886615265,20.82705364745543,9.41814762002096,1182.592854564586
1990-03-16,2.6290319736890053,120.54828757872757,9.639208065403423,6.372340748964721,959.2066667093571
1990-03-17,0.0,250.03981681879264,9.258892806451644,3.983625396286457,812.2815828058541
1990-03-18,2.0340855471135066,136.48051776082588,0.615466718106021,-2.4505282736574694,510.13741295130666
1990-03-19,2.208254158163654,146.61916493526428,-2.419122720993687,-5.730125781145187,398.5272768241819
1990-03-20,0.0,437.1266290455393,1.6428867643512113,-8.004440780601582,334.4680287903197
1990-03-21,1.609877597807568,446.58616398113554,6.900856933523081,-6.008168098992256,390.2363937022843
1990-03-22,19.12819449761482,323.92979325796887,9.038541264646824,-0.799517809566899,576.0950707882439
1990-03-23,3.0414333679436765,124.73903093382638,-3.8768196832882635,-6.511994795500462,375.38387467041656
1990-03-24,0.0,438.6673603777955,-3.9689622517619,-12.965545628551887,225.60383171224365
1990-03-25,1.6944258932956047,464.07346725979664,1.6719145857936795,-9.865132221745382,289.0619910420196
1990-03-26,0.18503308608717314,176.4618602130788,-5.417749473677288,-8.439195596951718,323.55483384928357
1990-03-27,0.0,457.49955216049227,-1.8278572538047182,-11.516358223329656,253.45314560958153
1990-03-28,0.0,504.1706850584509,4.0257106804981015,-7.644141448839719,343.975624154895
1990-03-29,5.330925900348448,303.7927481749999,3.134564028031742,-4.645809612192653,432.7931581135166
1990-03-30,1.5557148402827028,290.09680963695763,2.7662723455959717,-2.3519044449427957,513.8851365696931
1990-03-31,0.0,331.7562979562795,4.872320593655638,-0.9860889199685292,568.2676448808137
1990-04-01,3.9635872416054907,242.30668368525528,6.6973907282683465,1.032574295161512,658.241768383199
1990-04-02,7.608636497090526,99.8180540528697,3.9563617034592005,1.9045376345267284,700.6676907956446
1990-04-03,2.1909604782193073,119.84850284836287,2.643763194328104,0.573818707785732,636.8788975196403
1990-04-04,0.0,325.917723956334,4.432077038765448,-0.870496489637247,573.244112390289
1990-04-05,0.04265275587188783,189.41200503291296,1.7662394659226597,-1.0381368947665301,566.1772205144491
1990-04-06,0.0,453.9562891910057,-0.020540756604695252,-7.620993563599474,344.58140558688183
1990-04-07,0.0,422.87465308849477,-0.5415365962281117,-7.036182980226221,360.7090841712892
1990-04-08,0.0,549.6293353512705,6.373476478657374,-4.725195913344578,430.29859915508683
1990-04-09,4.110037447844579,426.8897474980269,13.206504160410654,-0.7999790042493126,576.2717106545899
1990-04-10,9.463937976728548,217.30876815317836,7.09591984584563,2.6830961394530064,741.140300765809
1990-04-11,2.3316362427079733,379.77173922752496,3.201004291614456,-4.062429990927444,452.29199205538436
1990-04-12,0.0,385.46020453637055,-1.2065234670195646,-6.914734012725385,364.1200572197845
1990-04-13,1.2780024698444845,560.3146426363035,5.0153349525656985,-5.99925586140782,390.4131382248394
1990-04-14,6.140103494374007,310.89293604318647,5.089032242196458,-1.1955772225757129,559.7259323973116
1990-04-15,1.8306041369386103,437.14130752055667,7.519614146577773,-0.23766075177535906,600.2820921383612
1990-04-16,5.560141051475792,438.8571219939712,9.817021388221518,-4.101062679929283,450.90977610678834
1990-04-17,0.6958509481556082,307.0420930966575,2.0389104250479493,-2.4205131287391595,511.50831559727277
1990-04-18,0.0,579.3504444659907,7.455803885468581,-5.624622991930615,401.8297900838155
1990-04-19,1.2105212589949608,568.7853899092333,13.858798255606738,-1.3393508179831983,554.3170330303508
1990-04-20,6.4498489314110055,220.1821156800816,10.565602027266463,5.994888850583181,934.5355128307611
1990-04-21,7.760010283872356E-4,444.2094819259841,12.013722285806551,4.2100956281770125,825.1621833713987
1990-04-22,0.0,576.5645142609293,18.758493129486723,1.380896190558941,673.5356314724088
1990-04-23,0.0,565.0931317805996,22.236282279710867,5.20087143807937,870.9683785290259
1990-04-24,0.0,569.0417105263623,23.248399121874154,4.807197348222532,833.9334235918878
1990-04-25,0.0,507.5092012360762,27.268136436704918,13.34628842467141,1494.2153574244774
1990-04-26,0.0,461.15191683657645,26.46959076500535,15.069953453838366,1699.239860160934
1990-04-27,0.0,484.8158015659313,26.991239094920182,13.93712402484843,1555.2858094769338
1990-04-28,0.0,505.46697152247395,27.798315429278354,12.723606672785406,1412.3530532852787
1990-04-29,0.0,469.44683196414496,24.840473679782086,12.458280736446639,1431.9727333231515
1990-04-30,0.0,448.29297047603643,20.87448706251225,9.914368863429372,1220.4209786496936
1990-05-01,0.0,429.54437383571394,14.634912503676926,4.867090751282633,864.498054068373
1990-05-02,0.0,482.36033531938847,10.157841731494003,-1.6717717112722459,540.3640457950773
1990-05-03,0.0,535.3600935810504,13.212752235530882,-2.885932059887481,493.83881950378446
1990-05-04,17.35184181968929,322.8688996029844,9.714800565861442,-0.464423491062635,590.5044364552292
1990-05-05,0.0,451.4521111653488,15.048194883673144,3.4541066062137364,782.3351477922035
1990-05-06,0.7663417849009757,401.55713377212163,12.687811647922002,2.7857628040430273,746.4680970206339
1990-05-07,0.8830014286817544,504.01294440151946,16.718616951076054,1.6944640541225446,689.0543142079692
1990-05-08,0.0,539.4558791800832,24.064356207512862,4.235479718731893,791.955422510236
1990-05-09,4.662210156730979,304.91398021263575,21.63677498254067,10.844148795603479,1298.8957527878756
1990-05-10,5.03101755755368,167.94665782936397,13.700568037980315,8.613329047848024,1118.1440323836105
1990-05-11,1.0774955798329884,391.2152257836988,8.540634570897277,-0.8279442911253772,574.9325537361702
1990-05-12,3.9641088797642556,303.5626598869955,11.040421749729699,1.0321435224861533,658.16404388277
1990-05-13,0.7000797567762207,370.4001590937051,13.55993349630264,4.586314547870908,847.1707897834957
1990-05-14,0.8939145851490933,538.0295354725112,18.543917462965894,0.24232618298079606,619.853975775883
1990-05-15,2.7928345037386935,300.6218747117652,19.227208461615174,8.511988753914151,1110.4630026076898
1990-05-16,11.256207367193554,115.39750699823371,13.855123114430898,10.425705508812609,1262.8496666045837
1990-05-17,21.630597167354804,186.49618955712367,15.56255130220439,9.723924291208268,1205.123187412176
1990-05-18,4.582648343456894,100.96294816969838,8.11508542471606,5.366822144874237,894.6381273790381
1990-05-19,14.616916214806063,319.8862503353285,11.451914124859536,1.1088692141567988,661.9490916648389
1990-05-20,13.761696708109385,136.8810517590305,8.233408133740605,4.404553115332243,836.6016673666833
1990-05-21,0.0,359.02998674028686,13.467257800675032,5.159222497080864,881.7779800784016
1990-05-22,0.0,512.6113076002227,15.894273343014337,1.4385186544035906,677.663871387833
1990-05-23,0.0,445.0201106622451,16.35820411066184,5.318842302810631,891.7013985441928
1990-05-24,0.6466617257379335,422.6016379675268,16.101783395551234,5.897084444435826,928.2877204410997
1990-05-25,0.0,542.362547960048,19.615169663783863,2.812288747085486,746.1792782375359
1990-05-26,0.0,505.0650342176562,20.55348154013193,6.297928100247836,954.5344238804955
1990-05-27,4.07573504982147,417.44628363662383,21.081633218191474,6.343775340928676,957.4227461856046
1990-05-28,0.0,539.6720547006089,22.417623016528022,5.139193770830297,870.2866918693777
