﻿Daily Discharge (m3/s) (PARAM = 1) and Daily Water Level (m) (PARAM = 2)
 ID,PARAM,Date,Value,SYM
02GA014,1,1959/03/12,,
02GA014,1,1959/03/13,,
02GA014,1,1959/03/14,,
02GA014,1,1959/03/15,,
02GA014,1,1959/03/16,,
02GA014,1,1959/03/17,,
02GA014,1,1959/03/18,,
02GA014,1,1959/03/19,,
02GA014,1,1959/03/20,,
02GA014,1,1959/03/21,,
02GA014,1,1959/03/22,,
02GA014,1,1959/03/23,,
02GA014,1,1959/03/24,,
02GA014,1,1959/03/25,,
02GA014,1,1959/03/26,,
02GA014,1,1959/03/27,,
02GA014,1,1959/03/28,,
02GA014,1,1959/03/29,,
02GA014,1,1959/03/30,,
02GA014,1,1959/03/31,,
02GA014,1,1959/04/01,,
02GA014,1,1959/04/02,,
02GA014,1,1959/04/03,,
02GA014,1,1959/04/04,,
02GA014,1,1959/04/05,,
02GA014,1,1959/04/06,,
02GA014,1,1959/04/07,,
02GA014,1,1959/04/08,,
02GA014,1,1959/04/09,,
02GA014,1,1959/04/10,,
02GA014,1,1959/04/11,,
02GA014,1,1959/04/12,,
02GA014,1,1959/04/13,,
02GA014,1,1959/04/14,,
02GA014,1,1959/04/15,,
02GA014,1,1959/04/16,,
02GA014,1,1959/04/17,,
02GA014,1,1959/04/18,,
02GA014,1,1959/04/19,,
02GA014,1,1959/04/20,,
02GA014,1,1959/04/21,,
02GA014,1,1959/04/22,,
02GA014,1,1959/04/23,,
02GA014,1,1959/04/24,,
02GA014,1,1959/04/25,,
02GA014,1,1959/04/26,,
02GA014,1,1959/04/27,,
02GA014,1,1959/04/28,,
02GA014,1,1959/04/29,,
02GA014,1,1959/04/30,,
02GA014,1,1959/05/01,,
02GA014,1,1959/05/02,,
02GA014,1,1959/05/03,,
02GA014,1,1959/05/04,,
02GA014,1,1959/05/05,,
02GA014,1,1959/05/06,,
02GA014,1,1959/05/07,,
02GA014,1,1959/05/08,,
02GA014,1,1959/05/09,,
02GA014,1,1959/05/10,,
02GA014,1,1959/05/11,,
02GA014,1,1959/05/12,,
02GA014,1,1959/05/13,,
02GA014,1,1959/05/14,,
02GA014,1,1959/05/15,,
02GA014,1,1959/05/16,,
02GA014,1,1959/05/17,,
02GA014,1,1959/05/18,,
02GA014,1,1959/05/19,,
02GA014,1,1959/05/20,,
02GA014,1,1959/05/21,,
02GA014,1,1959/05/22,,
02GA014,1,1959/05/23,,
02GA014,1,1959/05/24,,
02GA014,1,1959/05/25,,
02GA014,1,1959/05/26,,
02GA014,1,1959/05/27,,
02GA014,1,1959/05/28,,
02GA014,1,1959/05/29,,
02GA014,1,1959/05/30,,
02GA014,1,1959/05/31,,
02GA014,1,1959/06/01,,
02GA014,1,1959/06/02,,
02GA014,1,1959/06/03,,
02GA014,1,1959/06/04,,
02GA014,1,1959/06/05,,
02GA014,1,1959/06/06,,
02GA014,1,1959/06/07,,
02GA014,1,1959/06/08,,
02GA014,1,1959/06/09,,
02GA014,1,1959/06/10,,
02GA014,1,1959/06/11,,
02GA014,1,1959/06/12,,
02GA014,1,1959/06/13,,
02GA014,1,1959/06/14,,
02GA014,1,1959/06/15,,
02GA014,1,1959/06/16,,
02GA014,1,1959/06/17,,
02GA014,1,1959/06/18,,
02GA014,1,1959/06/19,,
02GA014,1,1959/06/20,,
02GA014,1,1959/06/21,,
02GA014,1,1959/06/22,,
02GA014,1,1959/06/23,,
02GA014,1,1959/06/24,,
02GA014,1,1959/06/25,,
02GA014,1,1959/06/26,,
02GA014,1,1959/06/27,,
02GA014,1,1959/06/28,,
02GA014,1,1959/06/29,,
02GA014,1,1959/06/30,,
02GA014,1,1959/07/01,,
02GA014,1,1959/07/02,,
02GA014,1,1959/07/03,,
02GA014,1,1959/07/04,,
02GA014,1,1959/07/05,,
02GA014,1,1959/07/06,,
02GA014,1,1959/07/07,,
02GA014,1,1959/07/08,,
02GA014,1,1959/07/09,,
02GA014,1,1959/07/10,,
02GA014,1,1959/07/11,,
02GA014,1,1959/07/12,,
02GA014,1,1959/07/13,,
02GA014,1,1959/07/14,,
02GA014,1,1959/07/15,,
02GA014,1,1959/07/16,,
02GA014,1,1959/07/17,,
02GA014,1,1959/07/18,,
02GA014,1,1959/07/19,,
02GA014,1,1959/07/20,,
02GA014,1,1959/07/21,,
02GA014,1,1959/07/22,,
02GA014,1,1959/07/23,,
02GA014,1,1959/07/24,,
02GA014,1,1959/07/25,,
02GA014,1,1959/07/26,,
02GA014,1,1959/07/27,,
02GA014,1,1959/07/28,,
02GA014,1,1959/07/29,,
02GA014,1,1959/07/30,,
02GA014,1,1959/07/31,,
02GA014,1,1959/08/01,,
02GA014,1,1959/08/02,,
02GA014,1,1959/08/03,,
02GA014,1,1959/08/04,,
02GA014,1,1959/08/05,,
02GA014,1,1959/08/06,,
02GA014,1,1959/08/07,,
02GA014,1,1959/08/08,,
02GA014,1,1959/08/09,,
02GA014,1,1959/08/10,,
02GA014,1,1959/08/11,,
02GA014,1,1959/08/12,,
02GA014,1,1959/08/13,,
02GA014,1,1959/08/14,,
02GA014,1,1959/08/15,,
02GA014,1,1959/08/16,,
02GA014,1,1959/08/17,,
02GA014,1,1959/08/18,,
02GA014,1,1959/08/19,,
02GA014,1,1959/08/20,,
02GA014,1,1959/08/21,,
02GA014,1,1959/08/22,,
02GA014,1,1959/08/23,,
02GA014,1,1959/08/24,,
02GA014,1,1959/08/25,,
02GA014,1,1959/08/26,,
02GA014,1,1959/08/27,,
02GA014,1,1959/08/28,,
02GA014,1,1959/08/29,,
02GA014,1,1959/08/30,,
02GA014,1,1959/08/31,,
02GA014,1,1959/09/01,,
02GA014,1,1959/09/02,,
02GA014,1,1959/09/03,,
02GA014,1,1959/09/04,,
02GA014,1,1959/09/05,,
02GA014,1,1959/09/06,,
02GA014,1,1959/09/07,,
02GA014,1,1959/09/08,,
02GA014,1,1959/09/09,,
02GA014,1,1959/09/10,,
02GA014,1,1959/09/11,,
02GA014,1,1959/09/12,,
02GA014,1,1959/09/13,,
02GA014,1,1959/09/14,,
02GA014,1,1959/09/15,,
02GA014,1,1959/09/16,,
02GA014,1,1959/09/17,,
02GA014,1,1959/09/18,,
02GA014,1,1959/09/19,,
02GA014,1,1959/09/20,,
02GA014,1,1959/09/21,,
02GA014,1,1959/09/22,,
02GA014,1,1959/09/23,,
02GA014,1,1959/09/24,,
02GA014,1,1959/09/25,,
02GA014,1,1959/09/26,,
02GA014,1,1959/09/27,,
02GA014,1,1959/09/28,,
02GA014,1,1959/09/29,,
02GA014,1,1959/09/30,,
02GA014,1,1959/10/01,,
02GA014,1,1959/10/02,,
02GA014,1,1959/10/03,,
02GA014,1,1959/10/04,,
02GA014,1,1959/10/05,,
02GA014,1,1959/10/06,,
02GA014,1,1959/10/07,,
02GA014,1,1959/10/08,,
02GA014,1,1959/10/09,,
02GA014,1,1959/10/10,,
02GA014,1,1959/10/11,,
02GA014,1,1959/10/12,,
02GA014,1,1959/10/13,,
02GA014,1,1959/10/14,,
02GA014,1,1959/10/15,,
02GA014,1,1959/10/16,,
02GA014,1,1959/10/17,,
02GA014,1,1959/10/18,,
02GA014,1,1959/10/19,,
02GA014,1,1959/10/20,,
02GA014,1,1959/10/21,,
02GA014,1,1959/10/22,,
02GA014,1,1959/10/23,,
02GA014,1,1959/10/24,,
02GA014,1,1959/10/25,,
02GA014,1,1959/10/26,,
02GA014,1,1959/10/27,,
02GA014,1,1959/10/28,,
02GA014,1,1959/10/29,,
02GA014,1,1959/10/30,,
02GA014,1,1959/10/31,,
02GA014,1,1959/11/01,,
02GA014,1,1959/11/02,,
02GA014,1,1959/11/03,,
02GA014,1,1959/11/04,,
02GA014,1,1959/11/05,,
02GA014,1,1959/11/06,,
02GA014,1,1959/11/07,,
02GA014,1,1959/11/08,,
02GA014,1,1959/11/09,,
02GA014,1,1959/11/10,,
02GA014,1,1959/11/11,,
02GA014,1,1959/11/12,,
02GA014,1,1959/11/13,,
02GA014,1,1959/11/14,,
02GA014,1,1959/11/15,,
02GA014,1,1959/11/16,,
02GA014,1,1959/11/17,,
02GA014,1,1959/11/18,,
02GA014,1,1959/11/19,,
02GA014,1,1959/11/20,,
02GA014,1,1959/11/21,,
02GA014,1,1959/11/22,,
02GA014,1,1959/11/23,,
02GA014,1,1959/11/24,,
02GA014,1,1959/11/25,,
02GA014,1,1959/11/26,,
02GA014,1,1959/11/27,,
02GA014,1,1959/11/28,,
02GA014,1,1959/11/29,,
02GA014,1,1959/11/30,,
02GA014,1,1959/12/01,,
02GA014,1,1959/12/02,,
02GA014,1,1959/12/03,,
02GA014,1,1959/12/04,,
02GA014,1,1959/12/05,,
02GA014,1,1959/12/06,,
02GA014,1,1959/12/07,,
02GA014,1,1959/12/08,,
02GA014,1,1959/12/09,,
02GA014,1,1959/12/10,,
02GA014,1,1959/12/11,,
02GA014,1,1959/12/12,,
02GA014,1,1959/12/13,,
02GA014,1,1959/12/14,,
02GA014,1,1959/12/15,,
02GA014,1,1959/12/16,,
02GA014,1,1959/12/17,,
02GA014,1,1959/12/18,,
02GA014,1,1959/12/19,,
02GA014,1,1959/12/20,,
02GA014,1,1959/12/21,,
02GA014,1,1959/12/22,,
02GA014,1,1959/12/23,,
02GA014,1,1959/12/24,,
02GA014,1,1959/12/25,,
02GA014,1,1959/12/26,,
02GA014,1,1959/12/27,,
02GA014,1,1959/12/28,,
02GA014,1,1959/12/29,,
02GA014,1,1959/12/30,,
02GA014,1,1959/12/31,,
02GA014,1,1960/01/01,,
02GA014,1,1960/01/02,,
02GA014,1,1960/01/03,,
02GA014,1,1960/01/04,,
02GA014,1,1960/01/05,,
02GA014,1,1960/01/06,,
02GA014,1,1960/01/07,,
02GA014,1,1960/01/08,,
02GA014,1,1960/01/09,,
02GA014,1,1960/01/10,,
02GA014,1,1960/01/11,,
02GA014,1,1960/01/12,,
02GA014,1,1960/01/13,,
02GA014,1,1960/01/14,,
02GA014,1,1960/01/15,,
02GA014,1,1960/01/16,,
02GA014,1,1960/01/17,,
02GA014,1,1960/01/18,,
02GA014,1,1960/01/19,,
02GA014,1,1960/01/20,,
02GA014,1,1960/01/21,,
02GA014,1,1960/01/22,,
02GA014,1,1960/01/23,,
02GA014,1,1960/01/24,,
02GA014,1,1960/01/25,,
02GA014,1,1960/01/26,,
02GA014,1,1960/01/27,,
02GA014,1,1960/01/28,,
02GA014,1,1960/01/29,,
02GA014,1,1960/01/30,,
02GA014,1,1960/01/31,,
02GA014,1,1960/02/01,,
02GA014,1,1960/02/02,,
02GA014,1,1960/02/03,,
02GA014,1,1960/02/04,,
02GA014,1,1960/02/05,,
02GA014,1,1960/02/06,,
02GA014,1,1960/02/07,,
02GA014,1,1960/02/08,,
02GA014,1,1960/02/09,,
02GA014,1,1960/02/10,,
02GA014,1,1960/02/11,,
02GA014,1,1960/02/12,,
02GA014,1,1960/02/13,,
02GA014,1,1960/02/14,,
02GA014,1,1960/02/15,,
02GA014,1,1960/02/16,,
02GA014,1,1960/02/17,,
02GA014,1,1960/02/18,,
02GA014,1,1960/02/19,,
02GA014,1,1960/02/20,,
02GA014,1,1960/02/21,,
02GA014,1,1960/02/22,,
02GA014,1,1960/02/23,,
02GA014,1,1960/02/24,,
02GA014,1,1960/02/25,,
02GA014,1,1960/02/26,,
02GA014,1,1960/02/27,,
02GA014,1,1960/02/28,,
02GA014,1,1960/02/29,,
02GA014,1,1960/03/01,,
02GA014,1,1960/03/02,,
02GA014,1,1960/03/03,,
02GA014,1,1960/03/04,,
02GA014,1,1960/03/05,,
02GA014,1,1960/03/06,,
02GA014,1,1960/03/07,,
02GA014,1,1960/03/08,,
02GA014,1,1960/03/09,,
02GA014,1,1960/03/10,,
02GA014,1,1960/03/11,,
02GA014,1,1960/03/12,,
02GA014,1,1960/03/13,,
02GA014,1,1960/03/14,,
02GA014,1,1960/03/15,,
02GA014,1,1960/03/16,,
02GA014,1,1960/03/17,,
02GA014,1,1960/03/18,,
02GA014,1,1960/03/19,,
02GA014,1,1960/03/20,,
02GA014,1,1960/03/21,,
02GA014,1,1960/03/22,,
02GA014,1,1960/03/23,,
02GA014,1,1960/03/24,,
02GA014,1,1960/03/25,,
02GA014,1,1960/03/26,,
02GA014,1,1960/03/27,,
02GA014,1,1960/03/28,,
02GA014,1,1960/03/29,,
02GA014,1,1960/03/30,,
02GA014,1,1960/03/31,,
02GA014,1,1960/04/01,,
02GA014,1,1960/04/02,,
02GA014,1,1960/04/03,,
02GA014,1,1960/04/04,,
02GA014,1,1960/04/05,,
02GA014,1,1960/04/06,,
02GA014,1,1960/04/07,,
02GA014,1,1960/04/08,,
02GA014,1,1960/04/09,,
02GA014,1,1960/04/10,,
02GA014,1,1960/04/11,,
02GA014,1,1960/04/12,,
02GA014,1,1960/04/13,,
02GA014,1,1960/04/14,,
02GA014,1,1960/04/15,,
02GA014,1,1960/04/16,,
02GA014,1,1960/04/17,,
02GA014,1,1960/04/18,,
02GA014,1,1960/04/19,,
02GA014,1,1960/04/20,,
02GA014,1,1960/04/21,,
02GA014,1,1960/04/22,,
02GA014,1,1960/04/23,,
02GA014,1,1960/04/24,,
02GA014,1,1960/04/25,,
02GA014,1,1960/04/26,,
02GA014,1,1960/04/27,,
02GA014,1,1960/04/28,,
02GA014,1,1960/04/29,,
02GA014,1,1960/04/30,,
02GA014,1,1960/05/01,,
02GA014,1,1960/05/02,,
02GA014,1,1960/05/03,,
02GA014,1,1960/05/04,,
02GA014,1,1960/05/05,,
02GA014,1,1960/05/06,,
02GA014,1,1960/05/07,,
02GA014,1,1960/05/08,,
02GA014,1,1960/05/09,,
02GA014,1,1960/05/10,,
02GA014,1,1960/05/11,,
02GA014,1,1960/05/12,,
02GA014,1,1960/05/13,,
02GA014,1,1960/05/14,,
02GA014,1,1960/05/15,,
02GA014,1,1960/05/16,,
02GA014,1,1960/05/17,,
02GA014,1,1960/05/18,,
02GA014,1,1960/05/19,,
02GA014,1,1960/05/20,,
02GA014,1,1960/05/21,,
02GA014,1,1960/05/22,,
02GA014,1,1960/05/23,,
02GA014,1,1960/05/24,,
02GA014,1,1960/05/25,,
02GA014,1,1960/05/26,,
02GA014,1,1960/05/27,,
02GA014,1,1960/05/28,,
02GA014,1,1960/05/29,,
02GA014,1,1960/05/30,,
02GA014,1,1960/05/31,,
02GA014,1,1960/06/01,,
02GA014,1,1960/06/02,,
02GA014,1,1960/06/03,,
02GA014,1,1960/06/04,,
02GA014,1,1960/06/05,,
02GA014,1,1960/06/06,,
02GA014,1,1960/06/07,,
02GA014,1,1960/06/08,,
02GA014,1,1960/06/09,,
02GA014,1,1960/06/10,,
02GA014,1,1960/06/11,,
02GA014,1,1960/06/12,,
02GA014,1,1960/06/13,,
02GA014,1,1960/06/14,,
02GA014,1,1960/06/15,,
02GA014,1,1960/06/16,,
02GA014,1,1960/06/17,,
02GA014,1,1960/06/18,,
02GA014,1,1960/06/19,,
02GA014,1,1960/06/20,,
02GA014,1,1960/06/21,,
02GA014,1,1960/06/22,,
02GA014,1,1960/06/23,,
02GA014,1,1960/06/24,,
02GA014,1,1960/06/25,,
02GA014,1,1960/06/26,,
02GA014,1,1960/06/27,,
02GA014,1,1960/06/28,,
02GA014,1,1960/06/29,,
02GA014,1,1960/06/30,,
02GA014,1,1960/07/01,,
02GA014,1,1960/07/02,,
02GA014,1,1960/07/03,,
02GA014,1,1960/07/04,,
02GA014,1,1960/07/05,,
02GA014,1,1960/07/06,,
02GA014,1,1960/07/07,,
02GA014,1,1960/07/08,,
02GA014,1,1960/07/09,,
02GA014,1,1960/07/10,,
02GA014,1,1960/07/11,,
02GA014,1,1960/07/12,,
02GA014,1,1960/07/13,,
02GA014,1,1960/07/14,,
02GA014,1,1960/07/15,,
02GA014,1,1960/07/16,,
02GA014,1,1960/07/17,,
02GA014,1,1960/07/18,,
02GA014,1,1960/07/19,,
02GA014,1,1960/07/20,,
02GA014,1,1960/07/21,,
02GA014,1,1960/07/22,,
02GA014,1,1960/07/23,,
02GA014,1,1960/07/24,,
02GA014,1,1960/07/25,,
02GA014,1,1960/07/26,,
02GA014,1,1960/07/27,,
02GA014,1,1960/07/28,,
02GA014,1,1960/07/29,,
02GA014,1,1960/07/30,,
02GA014,1,1960/07/31,,
02GA014,1,1960/08/01,,
02GA014,1,1960/08/02,,
02GA014,1,1960/08/03,,
02GA014,1,1960/08/04,,
02GA014,1,1960/08/05,,
02GA014,1,1960/08/06,,
02GA014,1,1960/08/07,,
02GA014,1,1960/08/08,,
02GA014,1,1960/08/09,,
02GA014,1,1960/08/10,,
02GA014,1,1960/08/11,,
02GA014,1,1960/08/12,,
02GA014,1,1960/08/13,,
02GA014,1,1960/08/14,,
02GA014,1,1960/08/15,,
02GA014,1,1960/08/16,,
02GA014,1,1960/08/17,,
02GA014,1,1960/08/18,,
02GA014,1,1960/08/19,,
02GA014,1,1960/08/20,,
02GA014,1,1960/08/21,,
02GA014,1,1960/08/22,,
02GA014,1,1960/08/23,,
02GA014,1,1960/08/24,,
02GA014,1,1960/08/25,,
02GA014,1,1960/08/26,,
02GA014,1,1960/08/27,,
02GA014,1,1960/08/28,,
02GA014,1,1960/08/29,,
02GA014,1,1960/08/30,,
02GA014,1,1960/08/31,,
02GA014,1,1960/09/01,,
02GA014,1,1960/09/02,,
02GA014,1,1960/09/03,,
02GA014,1,1960/09/04,,
02GA014,1,1960/09/05,,
02GA014,1,1960/09/06,,
02GA014,1,1960/09/07,,
02GA014,1,1960/09/08,,
02GA014,1,1960/09/09,,
02GA014,1,1960/09/10,,
02GA014,1,1960/09/11,,
02GA014,1,1960/09/12,,
02GA014,1,1960/09/13,,
02GA014,1,1960/09/14,,
02GA014,1,1960/09/15,,
02GA014,1,1960/09/16,,
02GA014,1,1960/09/17,,
02GA014,1,1960/09/18,,
02GA014,1,1960/09/19,,
02GA014,1,1960/09/20,,
02GA014,1,1960/09/21,,
02GA014,1,1960/09/22,,
02GA014,1,1960/09/23,,
02GA014,1,1960/09/24,,
02GA014,1,1960/09/25,,
02GA014,1,1960/09/26,,
02GA014,1,1960/09/27,,
02GA014,1,1960/09/28,,
02GA014,1,1960/09/29,,
02GA014,1,1960/09/30,,
02GA014,1,1960/10/01,,
02GA014,1,1960/10/02,,
02GA014,1,1960/10/03,,
02GA014,1,1960/10/04,,
02GA014,1,1960/10/05,,
02GA014,1,1960/10/06,,
02GA014,1,1960/10/07,,
02GA014,1,1960/10/08,,
02GA014,1,1960/10/09,,
02GA014,1,1960/10/10,,
02GA014,1,1960/10/11,,
02GA014,1,1960/10/12,,
02GA014,1,1960/10/13,,
02GA014,1,1960/10/14,,
02GA014,1,1960/10/15,,
02GA014,1,1960/10/16,,
02GA014,1,1960/10/17,,
02GA014,1,1960/10/18,,
02GA014,1,1960/10/19,,
02GA014,1,1960/10/20,,
02GA014,1,1960/10/21,,
02GA014,1,1960/10/22,,
02GA014,1,1960/10/23,,
02GA014,1,1960/10/24,,
02GA014,1,1960/10/25,,
02GA014,1,1960/10/26,,
02GA014,1,1960/10/27,,
02GA014,1,1960/10/28,,
02GA014,1,1960/10/29,,
02GA014,1,1960/10/30,,
02GA014,1,1960/10/31,,
02GA014,1,1960/11/01,,
02GA014,1,1960/11/02,,
02GA014,1,1960/11/03,,
02GA014,1,1960/11/04,,
02GA014,1,1960/11/05,,
02GA014,1,1960/11/06,,
02GA014,1,1960/11/07,,
02GA014,1,1960/11/08,,
02GA014,1,1960/11/09,,
02GA014,1,1960/11/10,,
02GA014,1,1960/11/11,,
02GA014,1,1960/11/12,,
02GA014,1,1960/11/13,,
02GA014,1,1960/11/14,,
02GA014,1,1960/11/15,,
02GA014,1,1960/11/16,,
02GA014,1,1960/11/17,,
02GA014,1,1960/11/18,,
02GA014,1,1960/11/19,,
02GA014,1,1960/11/20,,
02GA014,1,1960/11/21,,
02GA014,1,1960/11/22,,
02GA014,1,1960/11/23,,
02GA014,1,1960/11/24,,
02GA014,1,1960/11/25,,
02GA014,1,1960/11/26,,
02GA014,1,1960/11/27,,
02GA014,1,1960/11/28,,
02GA014,1,1960/11/29,,
02GA014,1,1960/11/30,,
02GA014,1,1960/12/01,,
02GA014,1,1960/12/02,,
02GA014,1,1960/12/03,,
02GA014,1,1960/12/04,,
02GA014,1,1960/12/05,,
02GA014,1,1960/12/06,,
02GA014,1,1960/12/07,,
02GA014,1,1960/12/08,,
02GA014,1,1960/12/09,,
02GA014,1,1960/12/10,,
02GA014,1,1960/12/11,,
02GA014,1,1960/12/12,,
02GA014,1,1960/12/13,,
02GA014,1,1960/12/14,,
02GA014,1,1960/12/15,,
02GA014,1,1960/12/16,,
02GA014,1,1960/12/17,,
02GA014,1,1960/12/18,,
02GA014,1,1960/12/19,,
02GA014,1,1960/12/20,,
02GA014,1,1960/12/21,,
02GA014,1,1960/12/22,,
02GA014,1,1960/12/23,,
02GA014,1,1960/12/24,,
02GA014,1,1960/12/25,,
02GA014,1,1960/12/26,,
02GA014,1,1960/12/27,,
02GA014,1,1960/12/28,,
02GA014,1,1960/12/29,,
02GA014,1,1960/12/30,,
02GA014,1,1960/12/31,,
02GA014,1,1961/01/01,,
02GA014,1,1961/01/02,,
02GA014,1,1961/01/03,,
02GA014,1,1961/01/04,,
02GA014,1,1961/01/05,,
02GA014,1,1961/01/06,,
02GA014,1,1961/01/07,,
02GA014,1,1961/01/08,,
02GA014,1,1961/01/09,,
02GA014,1,1961/01/10,,
02GA014,1,1961/01/11,,
02GA014,1,1961/01/12,,
02GA014,1,1961/01/13,,
02GA014,1,1961/01/14,,
02GA014,1,1961/01/15,,
02GA014,1,1961/01/16,,
02GA014,1,1961/01/17,,
02GA014,1,1961/01/18,,
02GA014,1,1961/01/19,,
02GA014,1,1961/01/20,,
02GA014,1,1961/01/21,,
02GA014,1,1961/01/22,,
02GA014,1,1961/01/23,,
02GA014,1,1961/01/24,,
02GA014,1,1961/01/25,,
02GA014,1,1961/01/26,,
02GA014,1,1961/01/27,,
02GA014,1,1961/01/28,,
02GA014,1,1961/01/29,,
02GA014,1,1961/01/30,,
02GA014,1,1961/01/31,,
02GA014,1,1961/02/01,,
02GA014,1,1961/02/02,,
02GA014,1,1961/02/03,,
02GA014,1,1961/02/04,,
02GA014,1,1961/02/05,,
02GA014,1,1961/02/06,,
02GA014,1,1961/02/07,,
02GA014,1,1961/02/08,,
02GA014,1,1961/02/09,,
02GA014,1,1961/02/10,,
02GA014,1,1961/02/11,,
02GA014,1,1961/02/12,,
02GA014,1,1961/02/13,,
02GA014,1,1961/02/14,,
02GA014,1,1961/02/15,,
02GA014,1,1961/02/16,,
02GA014,1,1961/02/17,,
02GA014,1,1961/02/18,,
02GA014,1,1961/02/19,,
02GA014,1,1961/02/20,,
02GA014,1,1961/02/21,,
02GA014,1,1961/02/22,,
02GA014,1,1961/02/23,,
02GA014,1,1961/02/24,,
02GA014,1,1961/02/25,,
02GA014,1,1961/02/26,,
02GA014,1,1961/02/27,,
02GA014,1,1961/02/28,,
02GA014,1,1961/03/01,,
02GA014,1,1961/03/02,,
02GA014,1,1961/03/03,,
02GA014,1,1961/03/04,,
02GA014,1,1961/03/05,,
02GA014,1,1961/03/06,,
02GA014,1,1961/03/07,,
02GA014,1,1961/03/08,,
02GA014,1,1961/03/09,,
02GA014,1,1961/03/10,,
02GA014,1,1961/03/11,,
02GA014,1,1961/03/12,,
02GA014,1,1961/03/13,,
02GA014,1,1961/03/14,,
02GA014,1,1961/03/15,,
02GA014,1,1961/03/16,,
02GA014,1,1961/03/17,,
02GA014,1,1961/03/18,,
02GA014,1,1961/03/19,,
02GA014,1,1961/03/20,,
02GA014,1,1961/03/21,,
02GA014,1,1961/03/22,,
02GA014,1,1961/03/23,,
02GA014,1,1961/03/24,,
02GA014,1,1961/03/25,,
02GA014,1,1961/03/26,,
02GA014,1,1961/03/27,,
02GA014,1,1961/03/28,,
02GA014,1,1961/03/29,,
02GA014,1,1961/03/30,,
02GA014,1,1961/03/31,,
02GA014,1,1961/04/01,,
02GA014,1,1961/04/02,,
02GA014,1,1961/04/03,,
02GA014,1,1961/04/04,,
02GA014,1,1961/04/05,,
02GA014,1,1961/04/06,,
02GA014,1,1961/04/07,,
02GA014,1,1961/04/08,,
02GA014,1,1961/04/09,,
02GA014,1,1961/04/10,,
02GA014,1,1961/04/11,,
02GA014,1,1961/04/12,,
02GA014,1,1961/04/13,,
02GA014,1,1961/04/14,,
02GA014,1,1961/04/15,,
02GA014,1,1961/04/16,,
02GA014,1,1961/04/17,,
02GA014,1,1961/04/18,,
02GA014,1,1961/04/19,,
02GA014,1,1961/04/20,,
02GA014,1,1961/04/21,,
02GA014,1,1961/04/22,,
02GA014,1,1961/04/23,,
02GA014,1,1961/04/24,,
02GA014,1,1961/04/25,,
02GA014,1,1961/04/26,,
02GA014,1,1961/04/27,,
02GA014,1,1961/04/28,,
02GA014,1,1961/04/29,,
02GA014,1,1961/04/30,,
02GA014,1,1961/05/01,,
02GA014,1,1961/05/02,,
02GA014,1,1961/05/03,,
02GA014,1,1961/05/04,,
02GA014,1,1961/05/05,,
02GA014,1,1961/05/06,,
02GA014,1,1961/05/07,,
02GA014,1,1961/05/08,,
02GA014,1,1961/05/09,,
02GA014,1,1961/05/10,,
02GA014,1,1961/05/11,,
02GA014,1,1961/05/12,,
02GA014,1,1961/05/13,,
02GA014,1,1961/05/14,,
02GA014,1,1961/05/15,,
02GA014,1,1961/05/16,,
02GA014,1,1961/05/17,,
02GA014,1,1961/05/18,,
02GA014,1,1961/05/19,,
02GA014,1,1961/05/20,,
02GA014,1,1961/05/21,,
02GA014,1,1961/05/22,,
02GA014,1,1961/05/23,,
02GA014,1,1961/05/24,,
02GA014,1,1961/05/25,,
02GA014,1,1961/05/26,,
02GA014,1,1961/05/27,,
02GA014,1,1961/05/28,,
02GA014,1,1961/05/29,,
02GA014,1,1961/05/30,,
02GA014,1,1961/05/31,,
02GA014,1,1961/06/01,,
02GA014,1,1961/06/02,,
02GA014,1,1961/06/03,,
02GA014,1,1961/06/04,,
02GA014,1,1961/06/05,,
02GA014,1,1961/06/06,,
02GA014,1,1961/06/07,,
02GA014,1,1961/06/08,,
02GA014,1,1961/06/09,,
02GA014,1,1961/06/10,,
02GA014,1,1961/06/11,,
02GA014,1,1961/06/12,,
02GA014,1,1961/06/13,,
02GA014,1,1961/06/14,,
02GA014,1,1961/06/15,,
02GA014,1,1961/06/16,,
02GA014,1,1961/06/17,,
02GA014,1,1961/06/18,,
02GA014,1,1961/06/19,,
02GA014,1,1961/06/20,,
02GA014,1,1961/06/21,,
02GA014,1,1961/06/22,,
02GA014,1,1961/06/23,,
02GA014,1,1961/06/24,,
02GA014,1,1961/06/25,,
02GA014,1,1961/06/26,,
02GA014,1,1961/06/27,,
02GA014,1,1961/06/28,,
02GA014,1,1961/06/29,,
02GA014,1,1961/06/30,,
02GA014,1,1961/07/01,,
02GA014,1,1961/07/02,,
02GA014,1,1961/07/03,,
02GA014,1,1961/07/04,,
02GA014,1,1961/07/05,,
02GA014,1,1961/07/06,,
02GA014,1,1961/07/07,,
02GA014,1,1961/07/08,,
02GA014,1,1961/07/09,,
02GA014,1,1961/07/10,,
02GA014,1,1961/07/11,,
02GA014,1,1961/07/12,,
02GA014,1,1961/07/13,,
02GA014,1,1961/07/14,,
02GA014,1,1961/07/15,,
02GA014,1,1961/07/16,,
02GA014,1,1961/07/17,,
02GA014,1,1961/07/18,,
02GA014,1,1961/07/19,,
02GA014,1,1961/07/20,,
02GA014,1,1961/07/21,,
02GA014,1,1961/07/22,,
02GA014,1,1961/07/23,,
02GA014,1,1961/07/24,,
02GA014,1,1961/07/25,,
02GA014,1,1961/07/26,,
02GA014,1,1961/07/27,,
02GA014,1,1961/07/28,,
